index,author,date,genre,lhs,match,rhs,gerund,verb_type,func,det,generation,gender,age
779225,BG3,1686,prose,"qually discover both his Ignorance , and his want of Judgment . 32 . He accuses Mr. Beaucaire , for ",saying," a thing , that was no way probable , when he affirms , that Card . Campegio caried over to England ",VG,lex,for,bare,G3,M,43
616683,BG3,1681,prose," a right apprehension of the Constitution of the Church at this time , will direct us better in the ",understanding," the Changes that came afterwards . The first Election that the Apostles made was by Lot , they refe",VG,lex,in,the,G3,M,38
144939,BG3,1687,letters,"e Habits fall : but she was so prepossessed , that tho' they had all endeavoured to divert her from ",prosecuting," that matter , she continued still inflexible . This had made them resolve to submit to the Laws , a",VG,lex,other_prep,bare,G3,M,44
460273,BG3,1700,prose,"m convinced of them , how little soever of Decency or of Christianity there may be in the manner of ",offering," it to me . I wish this Author would reflect with some measure of Impartial seriousness , as in the ",VG,lex,of,bare,G3,M,57
661904,BG3,1675,prose,"fie any guilt , which is rather to be imputed to the over - valuing his own Notions than a designed ",betraying," the Cause he undertook . But upon this occasion the Reader may be tempted to sever_r C__sure , when",VG,lex,other_prep,a,G3,M,32
1030036,BG3,1688,prose,"use to disturb and prosecute their Protestant Brethren , and scorn to be any longer Court Tools for ",weakning, and undermining the Reformed Cause and Interest ; yet I shall leave them to act in this as they sha,VG,lex,for,bare,G3,M,45
948087,BG3,1679,prose,"he Ordnance of the Tower . From all which I shall give a just and faithful relation of it , without ",concealing," the least circumstance , that may either seem favourable or unfavourable to her . She was of a very",VG,lex,other_prep,bare,G3,M,36
616484,BG3,1681,prose,"d insignificant Censure from Pope Alexander . And by their constant flatteries of Popes , and their ",raising," the Papal Authority so high , as to assert the infallibility of that Chair as an Article of Faith ,",VG,lex,by,poss,G3,M,38
786418,BG3,1699,prose,"ees , but judges righteous Judgment : And such a Censure as this cannot be bound in Heaven . In the ",pronouncing," the Censures of the Church , great care and tenderness ought to be used ; for men are not to be ras",VG,lex,in,the,G3,M,56
943443,BG3,1694,prose,"o the World , he gave evident Signs , both of his Dominion over the Works of his Hands , and of his ",having," authorised those whom he sent to speak in his Name . That being then fully done , and the Precepts ",VG,have,of,poss,G3,M,51
937809,BG3,1688,prose,"to remove the Grand Scruple about the Oaths . If the dissatisfied Party accuse the Convention , for ",making," the Prince of Orange King , it is not my Duty to judge those above me , therefore I shall only say ",VG,light,for,bare,G3,M,45
937848,BG3,1688,prose,"ge perished , or returned Ruin'd or Inglorious into Holland ; we should then have had the Honour of ",cutting," up our Religion , our Laws , and our Civil Rights , with our own Swords ; and we should have been t",VG,lex,of,bare,G3,M,45
948053,BG3,1679,prose,", which within a year before the making of the Act , had been dissolved or suppressed : And for the ",gathering," the Revenues that belonged to them , a new Court was Erected , called the Court of the Augmentation",VG,lex,for,the,G3,M,36
617321,BG3,1681,prose,"he forbids all Clergy - men to carry Arms , or to go to the Wars , excepting only a few of them for ",performing," Divine Offices . He appointed his Bishops to visit their Diocesses every Year , for confirming and ",VG,lex,for,bare,G3,M,38
944652,BG3,1694,prose,"er , and a seeming to be in earnest in the matters of Religion , together with a true strictness in ",breeding," their Youth to understand Religion , and study the Scriptures ; let us not deny that which we see t",VG,lex,in,bare,G3,M,51
33448,BG3,1685,letters, had Power from Christ to ordain Bishops and Priests ; and that no other Authority was required for ,doing," that , but that which they derived from God ; and that a Bishop is the Overseer of the Priests , wh",VG,light,for,bare,G3,M,42
779047,BG3,1686,prose,e Mariage was consummated . If Mr. Varillas's Religion sets him at liberty from the scrupulosity of ,writing," truth , yet that profound Policy , to which he always pretends , should oblige him to take a little",VG,lex,of,bare,G3,M,43
947959,BG3,1679,prose,"es of Religious persons were now so great and visible , even to the Laity , That the Correcting and ",Reforming," these , would be a very popular thing . He writ further , That there had been no Visitation in the ",VG,lex,subject,bare,G3,M,36
17749,BG3,1683,letters, all that fought against them . The Fourth Council of the Lateran vested the Pope with the power of ,giving," away their Dominions , if they continued for a year obstinate in that their merciful disposition of",VG,light,of,bare,G3,M,40
785136,BG3,1699,prose,ure in Prayer ; nor are there any federal Rites declared to belong to it ; it being indeed rather a ,Ratifying," and Confirming the Baptism , than any new Stipulation . To supply all this , the Church of Rome has",VG,lex,scomp,a,G3,M,56
617254,BG3,1681,prose,"ned by Mony , he should be deposed . They also condemn all Oppression or Violence , in order to the ",obtaining, the Decree from the Clergy or Citizens : So that none should be made a Bishop over an unwilling Peo,VG,lex,other_prep,the,G3,M,38
782003,BG3,1699,prose,"y cases a great hardship to exclude some very deserving persons from the Service of the Church , by ",requiring," a Subscription to so many particulars , concerning some of which they are not fully satisfied . I a",VG,lex,by,bare,G3,M,56
949935,BG3,1679,prose,"ation were much alarmed at it , and pressed their friends in Germany to interpose with the King for ",preventing," it . I have seen an Original Letter of Hains Dean of Exeter , in which he laments the sad effects t",VG,lex,for,bare,G3,M,36
1032610,BG3,1673,prose,"ns of adoration only due to God . The second is also palpably violated by their Image-worship , and ",adoring, God under sensible and external representations . The third is made void by the Popes pretending to,VG,lex,by,bare,G3,M,30
689737,BG3,1687,prose," being so over - charged , made that the Poyson had not a present operation on him ; but instead of ",killing," him out - right , it threw him into a lingering Torment , not unlike the Plague ; by which his Life",VG,lex,of,bare,G3,M,44
144826,BG3,1687,letters,"che Comt , and has neither fortified Places , nor good Passes to secure it ; so that their Error in ",suffering," this to fall into the hands of the French was so gross , that I took some pains to be informed conc",VG,lex,in,bare,G3,M,44
949378,BG3,1679,prose,"y reasonably believe was vigorously driven on by Bonner , who was sent to Spain , an Ambassador for ",concluding," this Peace , by which also the Emperor gained much ; for having engaged the Crowns of England , and",VG,lex,for,bare,G3,M,36
355103,BG3,1678,letters,"e a good Argument against the Reformation , it was as good against Christianity upon Constantine 's ",turning, Christian ; for the Heathen Writers represent him with as black a character as they can do King Hen,VG,lex,temp,poss,G3,M,35
779836,BG3,1688,prose," excuse our selves from espousing their Interests , in a matter of such high Consequence , and from ",Contributing," all that lies in us , for the Maintaining both of the Protestant Religion , and of the Laws and Lib",VG,lex,other_prep,bare,G3,M,45
786127,BG3,1699,prose,t that speaks of the Elevation as done in order to the Adoration . So it appears that our Church by ,cutting," off these Abuses , has restored this Sacrament to its Primitive Simplicity , according to the Insti",VG,lex,by,bare,G3,M,56
784814,BG3,1699,prose,ayer to the Gods . This seems to be a very evident proof of the Novelty of this matter . As for the ,adoring," them , when Vigilantius asked , Why dost thou Kiss and Adore a little Dust put up in fine Linnen ? ",VG,lex,for,the,G3,M,56
951001,BG3,1679,prose," : And considering that this our Zeal and Desire cannot by any mean take so good effect , as by the ",granting, to them the free and liberal use of the Bible in our own natural English Tongue : so unless it be f,VG,lex,by,the,G3,M,36
783699,BG3,1699,prose,"er after that , he set himself much to disgrace his Doctrine ; and he was very severe on Ruffin for ",Translating," him : Though Ruffin confesses , that in Translating his Works he took great Liberties in altering s",VG,lex,for,bare,G3,M,56
724485,BG3,1678,letters,ved with the same Veneration and Obedience that we pay to the Holy Scriptures . And for the ways of ,distinguishing," a Tradition of the Church from any Imposture , or Novelty : There be four of them . The first , Tha",VG,lex,of,bare,G3,M,35
1032728,BG3,1673,prose,"essary to Salvation , so the authority they made the World believe the Priests were vested with for ",pardoning," sin , together with their easie pardons and slight penances , did root it deep in the hearts of all",VG,lex,for,bare,G3,M,30
948882,BG3,1679,prose,"ng , and laid on him , and his Ruin would much appease discontents , and make them more moderate in ",censuring," the King or his Proceedings . It is said that other Particulars were charged on him , which lost hi",VG,lex,in,bare,G3,M,36
936956,BG3,1688,prose," of the EXPEDIENT proposed by the Court-party to the Parliament at Oxford , in lieu of the Bill for ",excluding," the Duke of York . I . THAT the Duke of York be banish'd during his Life , five hundred Miles from ",VG,lex,for,bare,G3,M,45
